id,category,original_request,MRR,Hit@1,Recall@1,Precision@1,Hit@2,Recall@2,Precision@2,Hit@3,Recall@3,Precision@3,Hit@4,Recall@4,Precision@4,Hit@5,Recall@5,Precision@5,Hit@6,Recall@6,Precision@6,Hit@7,Recall@7,Precision@7,Hit@8,Recall@8,Precision@8,Hit@9,Recall@9,Precision@9,Hit@10,Recall@10,Precision@10,planning_time_seconds,rewrite_time_seconds,retrieval_time_seconds,generation_time_seconds,web_search_time_seconds,reflection_time_seconds,other_tools_time_seconds,end_to_end_time_seconds,prompt_tokens,completion_tokens,total_tokens
011,fact-based,某养殖场销售的种畜禽没有附具种畜禽合格证明和家畜系谱，这种情况应该由哪个部门处理？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6439,9.3936,0.0,0.0,4.1925,14.23,1704.0,198.0,1902.0
012,fact-based,请问，用于农产品初加工的机械设备，是否属于《农业机械安全监督管理条例》中所称的“农业机械”？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.396,6.3468,0.0,0.0,2.8272,9.57,1515.0,160.0,1675.0
013,fact-based,《国务院关于鼓励华侨和香港澳门同胞投资的规定》的制定目的是什么？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6088,4.961,0.0,0.0,4.2002,9.77,1456.0,127.0,1583.0
014,fact-based,未成年人的父母均不具备完全民事行为能力，并且可能严重危害该未成年人。这种情况下，谁可以决定将该未成年人送养？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,1.8748,1.0545,0.5962,7.0904,0.0,6.9209,3.6632,21.2,3448.0,437.0,3885.0
015,fact-based,根据《互联网上网服务营业场所管理条例(2024修订)》的规定，如果一家网吧违反了国家有关信息网络安全、治安管理、消防管理、工商行政管理、电信管理等规定，但情节尚不够刑事处罚的，应当由哪些部门依法给予处罚？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.7224,7.563,0.0,0.0,3.2746,11.56,1920.0,217.0,2137.0
016,fact-based,一家外国国际船舶运输经营者，利用租用的中国籍船舶经营中国港口之间的运输业务，被交通运输主管部门查处。经查，其违法所得为60万元。请问，根据《中华人民共和国国际海运条例(2025修订)》，主管部门应当如何处罚？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,2.1839,1.6871,0.6529,10.6835,0.0,7.2811,4.9015,27.39,3831.0,573.0,4404.0
017,fact-based,期货公司依据约定对客户持仓进行强行平仓，由此产生的费用应当由谁承担？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6478,14.4487,0.0,0.0,3.7435,18.84,1526.0,407.0,1933.0
018,fact-based,根据《彩票管理条例》的规定，哪些部门应当建立彩票发行、销售和资金管理信息系统？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5015,4.4376,0.0,0.0,3.5409,8.48,1437.0,132.0,1569.0
019,fact-based,根据《中华人民共和国出口管制法》，我国国家出口管制管理部门可以基于哪些原则或依据，与其他国家、地区或国际组织开展出口管制合作与交流？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6028,8.6799,0.0,0.0,3.3273,12.61,1653.0,246.0,1899.0
020,fact-based,根据《中华人民共和国企业所得税法实施条例(2024修订)》，企业接受的来自个人的无偿给予的非货币性资产，在税法上属于什么性质的收入？该收入应在何时确认实现？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.4185,13.8692,0.0,0.0,3.4823,17.77,1612.0,384.0,1996.0
021,fact-based,某单位需要使用放射性同位素，计划将其转移到外省使用。请问该单位应当向哪个部门办理备案手续？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6885,8.6288,0.0,0.0,2.9227,12.24,1555.0,234.0,1789.0
022,fact-based,根据《中华人民共和国中国人民银行法》的规定，中国人民银行的全部资本由谁出资，属于谁所有？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6243,3.0801,0.0,0.0,3.0056,6.71,1401.0,77.0,1478.0
023,fact-based,根据《中华人民共和国农村集体经济组织法》，农村集体经济组织的成员大会、成员代表大会、理事会、监事会或者监事召开会议时，是否应当制作和保存会议记录？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.3663,8.6247,0.0,0.0,3.739,12.73,1561.0,209.0,1770.0
024,fact-based,根据《中华人民共和国公司法(2023修订)》第五十二条的规定，如果公司向未按时出资的股东发出书面催缴书，催缴书中载明的缴纳出资宽限期，自公司发出催缴书之日起，最短不得少于多少日？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.7024,6.17,0.0,0.0,2.5676,9.44,1683.0,140.0,1823.0
025,fact-based,某县计划在其管辖的内河区域设置一个新的渡口。请问，该设置行为需要经过哪个层级的政府审批？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5426,7.3805,0.0,0.0,3.1869,11.11,1475.0,167.0,1642.0
026,fact-based,根据《中华人民共和国民族区域自治法》，民族自治地方的自治机关在录用工作人员时，对哪些人员应当给予适当的照顾？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6597,11.0567,0.0,0.0,3.6736,15.39,1595.0,272.0,1867.0
027,fact-based,根据《广播电视设施保护条例》的规定，哪些行为是被禁止的？,0.3333,0,0.0,0.0,0,0.0,0.0,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.2823,14.7445,0.0,0.0,3.8632,18.89,1346.0,331.0,1677.0
028,fact-based,根据《最高人民法院关于北京、上海、广州知识产权法院案件管辖的规定(2020修正)》第二条的规定，广州知识产权法院对广东省内哪些案件实行跨区域管辖？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.4247,9.3825,0.0,0.0,2.8128,12.62,1592.0,230.0,1822.0
029,fact-based,请问，职工因工致残被鉴定为五级伤残，如果本人提出解除劳动关系，应由谁支付一次性工伤医疗补助金？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6815,9.2828,0.0,0.0,3.3657,13.33,1644.0,222.0,1866.0
030,fact-based,根据《中华人民共和国企业所得税法实施条例(2024修订)》的规定，企业从事餐饮住宿服务活动取得的收入属于什么类型的收入？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.3413,7.925,0.0,0.0,3.8337,12.1,1569.0,189.0,1758.0
031,fact-based,根据《中华人民共和国大气污染防治法》，如果某工业园区规划可能对国家大气污染防治重点区域的大气环境造成严重污染，规划编制机关应当与谁进行会商？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5168,8.8145,0.0,0.0,2.7987,12.13,1641.0,212.0,1853.0
032,fact-based,根据《乡镇煤矿管理条例(2013修订)》的规定，县级以上人民政府负责管理煤炭工业的部门对瓦斯检验工考核合格后，应当颁发什么证书？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6111,4.9856,0.0,0.0,4.0733,9.67,1583.0,124.0,1707.0
033,fact-based,根据《最高人民法院、最高人民检察院关于办理操纵证券、期货市场刑事案件适用法律若干问题的解释》，对于在全国中小企业股份转让系统中实施操纵证券市场行为，如果社会危害性大且严重破坏公平公正的市场秩序，是否可以直接完全适用该解释的所有规定？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.4278,7.9126,0.0,0.0,4.3896,12.73,1730.0,197.0,1927.0
034,fact-based,根据《中华人民共和国消费者权益保护法实施条例》的规定，当发生侵害众多消费者合法权益的行为时，哪些消费者协会可以向人民法院提起诉讼？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5059,6.5021,0.0,0.0,2.942,9.95,1518.0,161.0,1679.0
035,fact-based,根据《校车安全管理条例》，校车驾驶人在驾驶时应当遵守哪些基本要求？,0.5,0,0.0,0.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5349,10.9703,0.0,0.0,2.9948,14.5,1451.0,265.0,1716.0
036,fact-based,根据《公共安全视频图像信息系统管理条例》，请问全国范围内公共安全视频系统建设、使用的指导和监督管理工作由哪个部门负责？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5764,5.7529,0.0,0.0,2.6507,8.98,1780.0,136.0,1916.0
037,fact-based,如果一件国际申请的申请日在优先权期限届满之后2个月内，且在国际阶段受理局已经批准恢复优先权，那么在中国进入国家阶段时，关于优先权恢复的请求应当如何处理？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,2.2217,1.2256,0.9992,18.8991,0.0,12.0965,5.8579,41.3,3808.0,817.0,4625.0
038,fact-based,根据《中华人民共和国行政许可法》的规定，如果一项行政许可依法需要由地方人民政府的两个以上部门分别实施，本级人民政府可以采取哪些方式办理该行政许可？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.3886,8.635,0.0,0.0,2.7264,11.75,1601.0,201.0,1802.0
039,fact-based,根据《中华人民共和国防治陆源污染物污染损害海洋环境管理条例》，如果某个企业事业单位向海域排放陆源污染物，造成了海洋环境严重污染损害，应当如何处理？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.672,8.0578,0.0,0.0,3.2602,11.99,1636.0,188.0,1824.0
040,fact-based,根据《城市公共交通条例》，城市人民政府城市公共交通主管部门应当定期组织开展什么评估？,0.5,0,0.0,0.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5805,4.0014,0.0,0.0,3.0481,7.63,1469.0,89.0,1558.0
041,fact-based,如果因为征收房屋需要搬迁，房屋征收部门需要向被征收人支付什么费用？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.6918,9.8044,0.0,0.0,3.5738,14.07,1703.0,269.0,1972.0
042,fact-based,根据《中华人民共和国计算机信息系统安全保护条例(2011修订)》的规定，如果违反该条例并构成违反治安管理行为，应当依照什么法律进行处罚？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.4417,4.51,0.0,0.0,3.1383,8.09,1441.0,128.0,1569.0
043,fact-based,请问，如果最高人民法院以前发布的关于涉外民商事案件管辖的司法解释，与《最高人民法院关于涉外民商事案件管辖若干问题的规定》的内容不一致，应当以哪个规定为准？,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5651,10.6355,0.0,0.0,4.8294,16.03,1410.0,292.0,1702.0
044,fact-based,在重整期间，担保权人如果发现担保物有损坏的可能，足以危害其权利，应当向谁请求恢复行使担保权？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.4127,5.9754,0.0,0.0,5.1419,11.53,1594.0,160.0,1754.0
045,fact-based,根据《中华人民共和国人民法院组织法》的规定，除了由最高人民法院判决的死刑案件外，其他死刑案件应当报请哪个机关核准？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5249,5.1023,0.0,0.0,2.9628,8.59,1489.0,144.0,1633.0
046,fact-based,在易制毒化学品的运输活动中，违反国家规定，致使易制毒化学品流入非法渠道，但尚不构成犯罪的，应当如何处理？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,1.9591,1.6964,0.7895,15.9719,0.0,9.6442,4.3389,34.4,4105.0,753.0,4858.0
047,fact-based,用人单位与劳动者约定了服务期，劳动者依照《劳动合同法》第三十八条的规定解除劳动合同的，是否属于违反服务期的约定？用人单位能否要求劳动者支付违约金？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.5322,11.7785,0.0,0.0,3.8193,16.13,1626.0,307.0,1933.0
048,fact-based,人民法院委托的拍卖活动应当在什么场所进行？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.1992,8.4973,0.0,0.0,3.0635,11.76,1383.0,212.0,1595.0
049,fact-based,根据《最高人民法院关于适用《中华人民共和国刑事诉讼法》的解释(2021)》第二百一十条，对于可能判处死刑的案件，上一级人民法院可以批准延长审理期限一次，请问延长的期限是多久？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.8214,6.2438,0.0,0.0,2.9148,9.98,1746.0,160.0,1906.0
050,fact-based,申请执行人向法院提供了明确、具体的被执行人财产线索，并填写了财产调查表。法院应当在多长时间内调查核实？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,0.0,0.0,0.3341,6.558,0.0,0.0,1.9379,8.83,1606.0,177.0,1783.0
051,scenario,张三是一名国防科技研究员，拥有国防专利‘隐身涂层技术’（专利号DEF123），该专利涉及敏感军事应用，已授权两年。某有限责任公司‘军工科技集团’近期向国防专利复审委员会提交申请，主张该专利缺乏新颖性，请求宣告无效。‘军工科技集团’计划在商业项目中采用类似技术，而张三担心专利无效将导致技术泄露和市场优势丧失。双方利益冲突在于专利有效性的维护与挑战。张三作为专利持有人，面临无效宣告程序的压力，急需专业指导。请问：张三该采取哪些具体步骤来有效应对无效宣告申请？如何最大限度规避专利被宣告无效的风险，并保护自身权益？,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,2.3027,1.4861,1.3017,27.815,0.0,9.461,2.7535,45.12,4416.0,1012.0,5428.0
052,scenario,作为ABC认证有限公司的法律顾问，我了解到我们在为XYZ制造有限责任公司进行ISO 9001质量管理体系认证时，为加快进度，遗漏了现场审核和环境测试程序，导致认证报告存在瑕疵。现在市场监管部门已介入调查，我们可能面临行政处罚。我该采取哪些具体步骤来应对当前的法律风险，并如何最大限度规避未来类似风险？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,1.9702,1.6451,0.636,33.8874,0.0,8.341,3.8603,50.34,3881.0,1152.0,5033.0
053,scenario,我是某矿业公司‘绿源矿业’的项目经理张三。过去两年内，公司为降低成本，在未取得采矿许可证的情况下，由我多次组织小规模非法采矿活动，每次价值约5万元，但累计可能超过30万元。近期，有员工内部举报，执法部门已介入调查，指控我涉嫌多次非法采矿。我担心这些行为会被累计计算，构成严重刑事犯罪。我该采取哪些具体步骤，以最大限度规避刑事风险，并应对可能的累计计算问题？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,2.4175,1.9326,0.9466,27.8225,0.0,9.4166,2.9342,45.47,3951.0,961.0,4912.0
054,scenario,我是王五建材公司的负责人。我公司持有一张由阳光有限责任公司财务经理张三签发的支票，该支票经李四贸易公司背书转让给我公司。我公司向银行提示付款时，因出票人账户余额不足被拒付。李四声称支票背书未注明日期，属于无效背书，拒绝承担责任；阳光公司则辩称支票上张三的签名可能被伪造。作为持票人，我该如何采取步骤行使追索权，并最大限度规避风险？请提供具体行动指南。,1.0,1,0.5,1.0,1,0.5,0.5,1,0.5,0.3333,1,0.5,0.25,1,1.0,0.4,1,1.0,0.3333,1,1.0,0.2857,1,1.0,0.25,1,1.0,0.2222,1,1.0,0.2,2.138,2.1694,0.9859,22.0796,0.0,8.3979,2.9992,38.77,4203.0,878.0,5081.0
055,scenario,我（张三）与‘某科技有限责任公司’正筹划设立‘未来AI合伙企业’，这是一家普通合伙企业，旨在开发人工智能解决方案。我提出以我的全职管理劳务出资，预计占合伙份额的40%，涵盖项目运营和战略规划；而对方公司以一项核心人工智能算法的专利权出资，占60%。目前，我们在出资评估上产生分歧：我认为我的劳务价值应基于行业管理薪资和贡献度协商确定，但对方公司坚持专利权需委托专业评估机构定价，同时对我劳务的评估方法含糊其辞，仅口头承诺‘合理估值’。这引发了严重担忧：如果评估不公或未明确载明，未来可能导致利润分配失衡、债务承担争议，甚至合伙企业解散风险。请问，在这种情况下，我该采取哪些具体步骤来确保出资合法合规，并如何最大限度规避评估争议、协议漏洞及未来运营风险？,1.0,1,1.0,1.0,1,1.0,0.5,1,1.0,0.3333,1,1.0,0.25,1,1.0,0.2,1,1.0,0.1667,1,1.0,0.1429,1,1.0,0.125,1,1.0,0.1111,1,1.0,0.1,2.1492,1.2662,1.2952,32.7156,0.0,8.6271,3.0967,49.15,4263.0,1163.0,5426.0
